Siruta,Localitate,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica
137185,Botiz,146642.4876269862,0.0,0.0,0.0,0.0,0.0,199.2378223495702,5409.153685855692,0.0
104421,Nuci,0.0,0.0,47.479078014184395,0.0,0.0,0.0,0.0,0.0,0.0
145382,Rau Sadului,0.0,0.0,2261.5237315875615,0.0,0.0,0.0,0.0,0.0,0.0
6119,Ocolis,0.0,0.0,482.9627118644068,0.0,0.0,0.0,0.0,0.0,0.0
47079,Gura Teghii,0.0,0.0,119.9346198156682,0.0,0.0,0.0,0.0,0.0,0.0
38893,Santa Mare,1.0996807378503015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55277,Mihai Viteazu,9596.096980155306,158.85849870578085,442.7446074201898,0.0,5846.029163071614,0.0,0.0,0.0,0.0
88047,Bacia,0.0,39.772776572668114,252.24566160520607,0.0,0.0,0.0,0.0,0.0,0.0
153589,Pietrosani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120824,Savinesti,1273.3595455886693,68485.19637061079,4642.180289170847,3229.368545293597,0.0,3499.440690469165,0.0,345.2347300088522,3378.9777220419
30719,Remetea,216.71240013893714,0.0,1335.9027440083362,0.0,0.0,0.0,0.0,23.009378256339005,0.0
96254,Ciurea,33.23581780538302,2.937267080745342,768.6130434782609,0.0,0.0,4.043271221532091,13.881987577639752,16.365493443754314,0.0
161794,Municipiul Barlad,1101.5682061267587,849.2161369059046,46.630351315031675,0.0,0.0,2543.1969667882513,34.97712749910868,138.92042618544826,0.07541891780709212
145408,Rosia,796.3774042626927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178180,Tifesti,575.693261037955,0.0,1320.434546862897,0.0,0.0,0.0,0.0,0.0,0.0
153605,Plosca,200.05708318830492,1753.3043856595893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169994,Galicea,0.746552172781681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55311,Sandulesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137229,Calinesti-Oas,89.35227715064228,4.1714674970805765,7.8224990268587,0.0,0.0,0.0,0.0,19.630790190735695,0.0
14352,Beleti-Negresti,0.0,0.0,0.0,158.47816826411076,0.0,0.0,0.0,0.0,0.0
129040,Sprancenata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71698,Cerat,141.14521136852161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6164,Ohaba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153623,Plopii-Slavitesti,0.0,0.0,246.06551446945338,124.43247588424437,0.0,0.0,0.0,0.0,0.0
112664,Malovat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88092,Baita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.2003434459073,0.0
120860,Municipiul Roman,644.4212475440655,1436.1105347223204,439.20009329017483,0.4144062645765898,9140.568363322827,839.2228363040128,6.923685809999011,22.386249593622345,0.0
104485,Ogrezeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.148250265111347,0.0
63526,Oras Covasna,171.73252226042493,309.14590496341356,1739.853918716389,3.078109847483029,0.0,102.49078726968175,0.0,52.3038878603544,0.0
161829,Municipiul Husi,1322.8420500720933,3768.7827696945865,37.12845720277887,0.0,0.0,1147.298171451042,0.0,658.2926989120461,0.7793944160440425
71723,Cernatesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22576,Filipesti,0.0,0.0,73.7688528092288,1319.9818414868619,0.0,0.0,0.0,0.0,0.0
30773,Rieni,22657.06163934426,0.0,68.85311475409836,0.0,0.0,0.0,0.0,0.0,1.1475409836065573
47159,Largu,0.0,368.4670926517572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137274,Camarzana,13.418413481298808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120888,Cordun,818.9992436657002,5.06088491113072,1.0695827555779656,0.0,0.0,0.0,0.0,27.767805369973527,730.3997226774234
55357,Municipiul Campia Turzii,3245.1752595522285,363.3640087576806,235.38074722791157,488.3995691786143,4370.872766438308,36.31619464651458,138.28536619817783,644.8518610071333,0.0
79932,Cruset,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145471,Sadu,0.0,0.0,1988.9580062794348,0.0,0.0,0.0,0.0,13.089874411302983,0.0
63553,Comandau,89.04549950544016,0.0,431.1632047477745,0.0,0.0,0.0,0.0,0.0,0.0
161856,Oras Negresti,13.315598433470246,56.05645238322667,0.0,0.0,0.0,235.90572165440824,0.0,323.4486579424969,0.0
14405,Berevoesti,0.0,0.0,605.0538614990026,0.0,0.0,17451.875178113423,0.0,0.0,0.0
38982,Suharau,127.94269401564813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104519,Oinacu,3.5291085506367494,0.0,28.84141904184354,1.7028502122498483,0.0,0.0,0.0,0.0,0.0
129095,Stoenesti,0.0,0.0,39.44693701466782,0.0,0.0,0.0,0.0,0.0,0.0
6217,Pianu,252.57657158681806,306.17363611188034,239.73193021323732,0.0,0.0,0.0,0.0,0.0,0.0
137292,Cauas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96334,Coarnele Caprei,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47186,Lopatari,284.638502403238,0.0,339.0710852517076,0.0,0.0,0.0,0.0,0.0,0.0
129111,Stoicanesti,602.0758468335788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55384,Municipiul Gherla,2440.7160249516023,376.6537750053775,2481.3784039578404,0.0,0.7349107334910734,223.05024736502475,6.661260486126048,10780.087846848784,208.5328887932889
145499,Oras Saliste,0.14817309311331875,2360.5147331200537,7.167873379356794,0.0,0.0,23.824381208957735,0.0,19.611719144637146,0.0
120922,Horia,4.509513454743137,5.493204675183474,0.0,0.0,0.0,0.0,0.0,99.10342484370753,0.0
63580,Oras Intorsura Buzaului,98.97011101622545,167.4215414175918,1284.911293766012,0.0,0.0,334.5557216054654,0.0,48.089453458582405,8.161827497865072
153696,Poeni,1.485239226331863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104546,Peris,106.67034635021388,9.742100179384574,0.21884917897060852,0.0,0.0,0.0,0.0,0.0,48.60093831930454
178279,Urechesti,115.45596797671034,174.81477438136827,0.0,0.0,0.0,0.0,0.0,37.11499272197962,0.0
112744,Obarsia De Camp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71787,Cetate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14450,Barla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129139,Strejesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96370,Comarna,0.0,0.0,13.281860134895279,0.0,0.0,0.0,0.0,0.0,0.0
170097,Ghioroiu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30844,Rosia,217.63145062982528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6271,Poiana Vadului,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112771,Oprisor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71812,Cioroiasi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104582,Petrachioaia,5763.307134220073,28.842805320435307,307.4310761789601,0.0,0.0,0.0,0.0,0.0,0.0
22665,Gaiceana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120968,Oras Bicaz,125.12734646581691,788.2012746234067,524.7537659327926,1953.078563151796,0.0,0.0,0.0,0.0,0.0
39051,Sulita,900.6683689754229,0.0,3.4768592403447176,0.0,0.0,0.0,0.0,0.0,0.0
178313,Valea Sarii,0.0,0.0,988.9616742309632,0.0,0.0,0.0,0.0,0.0,0.0
63633,Barcani,3113.771812080537,0.12428535918468804,1198.1561024111359,0.0,0.0,0.0,0.0,0.0,0.0
137363,Cehal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55446,Oras Huedin,652.4931478405316,206.78945182724252,204.07589285714286,0.0,0.0,0.0,108.31011212624584,377.36274916943523,54.85382059800664
30871,Sacadat,1512.566111111111,0.0,0.0,0.0,0.0,0.0,0.0,31913.740555555556,0.0
88216,Batrana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161945,Municipiul Vaslui,2795.861113092024,1063.4813313094062,147.25026742326227,1.0362575005857844,0.0,184.87539604111697,125.82955205330127,142.62913232612394,467.75598773418636
129184,Studina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96423,Costuleni,0.0,0.0,127.8915728296404,0.0,0.0,0.0,0.0,0.0,0.0
112806,Padina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80043,Danciulesti,0.0,0.0,28.126459143968873,0.0,0.0,0.0,0.0,0.0,0.0
55473,Aghiresu,36.88937987921638,744.0487553395199,0.0,0.0,0.0,69.88113124171454,0.0,34.9559581676241,0.0
153776,Vitanesti,0.0,896.635877318117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71858,Ciupercenii Noi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104635,Plataresti,0.0,15.66458923512748,177.7240793201133,0.0,0.0,0.0,0.0,0.0,0.0
170168,Glavile,0.0,0.0,3.0462633451957295,0.0,0.0,0.0,0.0,0.0,0.0
137407,Certeze,43.41888661202186,0.0,1294.425887978142,0.0,27.845628415300546,0.0,0.0,12.726946721311476,0.0
22718,Ghimes-Faget,0.0,0.0,3011.8985743380854,0.0,0.0,0.0,0.0,0.0,0.0
145603,Slimnic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30915,Oras Sacueni,12.512889239258968,1461.0878202601498,0.0,0.0,0.0,0.0,0.0,15.801655498620418,0.0
47300,Luciu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.7831873905429
88261,Beriu,0.0,0.0,3399.1302558071156,0.0,0.0,0.0,0.0,0.0,0.0
63688,Sita Buzaului,431.50481458717474,0.0,2257.242982995288,0.0,0.0,0.0,0.0,0.0,0.0
178377,Vidra,65.8219512195122,34.200677506775065,1829.9657181571815,11.224525745257452,0.0,0.0,0.0,0.0,0.0
71885,Cosoveni,538.5410036719707,470.7732558139535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39122,Sendriceni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162014,Albesti,426.7961762799741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121055,Oras Targu Neamt,361.2240910327319,1268.74340375374,1415.057892827999,0.8169825006800254,1.9802339287333395,0.06904524435578928,0.0,32.51337383262308,0.0
96478,Cotnari,15808.916802405714,0.0,0.0,0.0,0.0,0.0,0.0,10.488409973687508,0.0
129246,Serbanesti,0.0,1319.997900629811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137443,Craidorolt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.155861456483126,0.0
71910,Cotofenii Din Dos,18.993551160791057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153829,Putineiu,425.46437111429935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47337,Magura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104680,Prundu,0.0,151.56945420473178,73.89130944014993,0.0,0.0,0.0,0.0,0.0,0.0
112879,Patulele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170220,Golesti,0.0,0.0,15.098640776699028,0.0,0.0,0.0,0.0,0.0,0.0
14584,Bogati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80123,Danesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63740,Municipiul Targu Secuiesc,443.62728662294757,11786.078645037227,74.56274345446477,18.757950791381095,0.0,153.64326216655982,47.497460677481385,208.02726690005423,119.96144174350377
6397,Ponor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22781,Garleni,42.03733446041139,28.363482671174978,11.484784446322909,0.0,0.0,0.0,0.0,0.0,0.0
39168,Oras Stefanesti,3.2216748768472905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145667,Seica Mare,118.17857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129282,Stefan Cel Mare,0.0,0.0,1523.335593220339,0.0,0.0,0.0,0.0,0.0,0.0
112904,Dubova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104715,Putineiu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.09148936170213
153865,Radoiesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30988,Salacea,424.7135969141755,1140.8074574091931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47373,Maracineni,2510.4789402173915,208.55729166666666,106.12873641304348,4.667119565217392,0.0,299.88190670289856,0.0,0.0,0.0
71956,Daneti,15.836551490514905,47.72577913279133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121108,Agapia,1.5588030619345858,28.128740431454418,12.441428902806773,0.0,0.0,0.0,0.0,221.48735792159593,0.0
162069,Alexandru Vlahuta,9.517263025737602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88350,Blajeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63777,Aita Mare,73.83064033512866,0.0,1592.7809694793536,0.0,0.0,0.0,0.0,0.0,0.0
137504,Crucisor,551.2218059198202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31011,Salard,802.158070253446,102.95887060915963,9.03690529124055,0.0,0.0,0.0,0.0,2.1191640729212984,0.0
129317,Tatulesti,1022.6248561565018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178475,Vintileasca,0.0,0.0,23.438072289156626,0.0,0.0,0.0,0.0,0.0,0.0
55598,Aiton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104751,Radovanu,0.0,23.444662576687115,1.2269938650306749,0.0,0.0,0.0,0.0,0.0,0.0
22834,Glavanesti,29.66430050280982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39220,Stiubieni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153909,Rasmiresti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47417,Margaritesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63802,Batani,403.7230769230769,0.0,1398.6168803418802,0.0,0.0,0.0,0.0,242.07115384615383,0.0
112959,Podeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121153,Bahna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6468,Posaga,116.7549295774648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72007,Oras Dabuleni,155.5387078236598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137540,Culciu,13607.927936584194,0.0,0.0,0.0,0.0,0.0,0.0,1922.1311554167667,182.5668988710065
55623,Alunis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145738,Seica Mica,0.0,0.0,1493.9233675121425,0.0,0.0,0.0,0.0,890.4290339989207,0.0
96593,Cozmesti,44.488041594454074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14673,Boteni,0.0,0.0,208.06010703993414,0.0,0.0,0.0,0.0,0.0,0.0
31057,Sambata,0.0,0.0,820.8718887262079,0.0,0.0,0.0,0.0,0.0,0.0
153936,Salcia,0.0,48.09216935181716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104788,Rasuceni,1167.270340077486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.393026259147654
47453,Merei,482.8539790344013,554.3234903292484,32.22412520301196,0.0,0.0,0.0,0.0,0.0,0.0
39266,Todireni,203.5111416781293,0.0,93.72572214580468,0.0,0.0,0.0,0.0,0.0,0.0
112995,Ponoarele,0.0,63.72553017944535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72034,Desa,35.78922764227642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129380,Teslui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145765,Sura Mare,109.15706462212486,78.11084337349398,397.9706462212486,0.0,0.0,72.36254107338445,316.76122672508217,0.0,448.02716319824754
162149,Arsura,2.6909424724602204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170346,Gradistea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22898,Helegiu,237.06472587557263,11.972661445249003,0.0,0.0,0.0,0.0,0.0,138.40786168169055,0.0
178545,Vizantea-Livezi,8.161290322580646,2.2997817123453794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72052,Diosti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153972,Saceni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80249,Dragotesti,0.0,0.0,3.9501363459291,0.0,0.0,0.0,0.0,0.0,0.0
63866,Belin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96637,Cristesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104831,Roata De Jos,214.07074593521162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88449,Bosorod,1742.2159434914229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145792,Sura Mica,59235.454068241466,588.6886482939633,35381.44717847769,347.7237532808399,0.0,6145.7552493438325,0.0,0.0,0.0
14726,Botesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55687,Apahida,13641.244487297728,0.7576087867862832,31889.928397752996,0.0,0.0,3763.3791397669156,439.3862664542634,1405.4667560996058,0.7520751236689863
137611,Doba,0.0,117.25393108062897,0.0,0.0,161.91836734693877,0.0,0.0,0.0,0.0
162194,Banca,0.0,0.0,0.4140705237932215,0.0,0.0,0.0,0.0,0.7040397124272509,0.0
6547,Radesti,0.0,0.0,291.35568952524494,0.0,0.0,0.0,0.0,0.0,0.0
63893,Bodoc,1339.1426356589147,0.0,0.0,0.0,0.0,409.96162790697673,0.0,269.5457364341085,0.0
31128,Sarbi,1289.3815631262526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96664,Cucuteni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121242,Baltatesti,2561.706158909262,881.8653032440056,450.8636577338975,0.0,0.0,0.0,0.0,319.7954866008463,0.0
80285,Farcasesti,233.61514872738425,0.0,0.0,0.0,0.0,1560.640601042625,0.0,0.0,0.0
22941,Horgesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154013,Scrioastea,0.0,14.558391337973704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39328,Trusesti,119.55517613227893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14753,Bradulet,5428.406938325991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145827,Oras Talmaciu,879.3106487148103,4059.2909424724603,6340.345042839657,153.0591187270502,0.0,34828.27331701347,0.0,6.777600979192166,0.0
72098,Dobresti,244.53801169590642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178607,Vanatori,0.0,849.6209100593517,1473.882361893167,0.0,0.0,1405.515903211079,0.0,26.765636889362348,0.0
129460,Tia Mare,20.59267040149393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104886,Sarulesti,1.4853090172239107,0.0,0.06754474839581223,0.0,0.0,0.0,0.0,0.0,0.0
6592,Rametea,4776.110371075167,0.0,86.91912464319695,0.0,0.0,0.0,0.0,0.0,0.0
63937,Borosneu Mare,0.503793626707132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137675,Dorolt,17.273149279257268,0.0,49.966772538480335,0.0,0.0,0.0,0.0,9.891277791351087,0.0
96717,Dagata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170444,Gusoeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121297,Bicaz-Chei,1580.4412521440822,0.0,15820.66809605489,0.0,0.0,0.0,0.0,16.018653516295025,0.0
154068,Scurtu Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72150,Dragotesti,0.0,817.1625408687529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47578,Mihailesti,15.009919697685405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129503,Topana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39391,Tudora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55776,Aschileu,414.7197253433209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6627,Ramet,7.380073800738008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88546,Branisca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31208,Spinus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1147.5617495711836
80365,Glogova,0.0,0.0,177.0270132517839,0.0,0.0,0.0,0.0,0.0,0.0
145907,Tilisca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39417,Ungureni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121340,Bicazu Ardelean,0.0,0.0,920.1692862664262,0.0,0.0,0.0,0.0,0.0,0.0
113153,Poroina Mare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137728,Foieni,69.72113402061855,67.90103092783505,0.0,0.0,434.08711340206185,0.0,0.0,49776.754639175255,0.0
14851,Budeasa,0.0,0.0,31.726017441860463,10900.242490310078,0.0,815.0794573643411,0.0,0.0,0.0
178689,Vartescoiu,761.4393896580955,0.0,3.0423848544786662,0.0,0.0,0.0,0.0,0.0,0.0
64005,Brates,9.993987975951903,0.0,881.9352037408149,0.0,0.0,0.0,0.0,2090.452905811623,0.0
23047,Huruiesti,21.55623973727422,297.51231527093597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145934,Turnu Rosu,1111.868757738341,0.0,60.55138258357408,0.0,0.0,0.0,0.0,37.96945934791581,0.0
47630,Manzalesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104975,Schitu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137746,Gherta Mica,7.83977303431505,0.0,0.0,0.0,0.0,0.9845987570926776,0.0,0.0,0.0
170514,Ionesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3759219605044,0.0
162327,Bacani,960.1470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154139,Seaca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72221,Dranic,40.3898931799507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31262,Suplacu De Barcau,70.56308975202984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55838,Baciu,449.1386166081006,31.34298132051045,1356.1671906787499,1494.4534862215646,154.04429443314223,482.16571111522103,62.06232661364897,528.7891621971519,0.0
129567,Traian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137764,Halmeu,42.155256266367374,0.0,30.254395809951365,0.0,0.0,0.0,0.0,14.418256640478862,0.0
64041,Bradut,706.1088488645262,0.0,2819.9706342991385,0.0,0.0,0.0,0.0,0.0,0.0
80427,Godinesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121386,Bira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.53505718547986,0.0
145961,Valea Viilor,0.0,0.0,0.0,0.0,0.0,2473.3025732031942,0.0,0.0,0.0
96815,Deleni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129585,Tufeni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154166,Sfintesti,1012.1005154639175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113206,Pristol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178750,Vrancioaia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105026,Sinesti,79.82714233173961,1994.8061787421846,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88644,Bretea Romana,0.0,0.0,11.861386138613861,0.0,112.48338048090524,0.0,0.0,0.0,0.0
14922,Bughea De Jos,0.0,0.0,107.00389231268245,0.0,0.0,0.0,0.0,0.0,0.0
154184,Segarcea-Vale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145998,Vurpar,107.83778162911612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162381,Bacesti,0.0,0.0,9.824226054435902,0.0,0.0,0.0,0.0,0.0,0.0
113233,Prunisor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72276,Farcas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23127,Izvoru Berheciului,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14940,Buzoesti,579.4440318302387,0.0,224.39628647214855,0.0,0.0,0.0,0.0,0.0,0.0
129629,Urzica,40.404137931034484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146012,Alma,147.86377396569122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64096,Bretcu,3.8562938951917882,1088.9159913560238,273.43733117233927,0.0,0.0,0.0,0.0,0.0,0.0
31333,Simian,31.00147022788532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146021,Boita,12.71861986912552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6761,Rosia Montana,264.3493556252177,0.0,0.0,0.0,0.0,0.0,0.0,115.5350052246604,0.0
39532,Unteni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55918,Baisoara,0.0,0.0,73.23409422049538,0.0,0.0,0.0,0.0,0.0,0.0
137844,Hodod,369.4919008264463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154228,Silistea,0.0,0.0,21.093790149892932,0.0,0.0,0.0,0.0,0.0,0.0
170612,Lalosu,0.0,0.0,5.343925985518906,0.0,0.0,0.0,0.0,0.0,0.0
96888,Dobrovat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129656,Valea Mare,1.8733117233927608,0.0,0.0,0.0,0.0,0.0,0.0,46.95569962182604,0.0
80506,Hurezani,27.008474576271187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121466,Bargauani,0.0,0.0,27.559114583333333,0.0,0.0,0.0,0.0,0.0,0.0
64130,Catalina,280.9855499852551,0.0,152.95517546446476,0.0,0.0,0.0,0.0,0.0,0.0
178821,Vulturu,153.05729106628243,14.730720461095101,18.273314121037465,0.0,0.0,0.0,0.0,14.771412103746398,0.0
96904,Dolhesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31379,Sinteu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105106,Singureni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162452,Balteni,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47774,Movila Banului,590.8053302433372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23207,Lipova,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154282,Silistea-Gumesti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
